timestamp,symbol,side,price,quantity
1000000661,T,SELL,103.7506215189234,741
1000000662,A,BUY,110.77843355745182,950
1000000663,F,SELL,87.80124255158478,323
1000000664,P,SELL,91.69230118394664,57
1000000665,S,BUY,101.45938294144774,737
1000000666,N,SELL,99.82962110662537,51
1000000667,W,SELL,102.83068588009989,113
1000000668,X,SELL,110.84515160929966,990
1000000669,D,SELL,82.3477968469715,869
1000000670,Y,SELL,109.7381907171731,722
1000000671,P,SELL,100.08281909957927,843
1000000672,Q,BUY,97.96218138875452,121
1000000673,C,SELL,85.28884765615109,134
1000000674,Q,SELL,105.03048668376866,335
1000000675,S,SELL,75.85892148968964,72
1000000676,P,BUY,106.48394011238713,893
1000000677,C,BUY,85.07894164527008,103
1000000678,N,SELL,100.53457912617473,566
1000000679,Y,SELL,98.8083116267208,860
1000000680,S,SELL,111.69538147293883,748
1000000681,D,BUY,98.21344830986109,272
1000000682,Y,BUY,93.05861438854335,496
1000000683,Y,SELL,94.93397304028797,570
1000000684,E,BUY,112.72882768754664,779
1000000685,U,SELL,105.36296969180894,454
1000000686,K,BUY,96.14370018476839,320
1000000687,P,BUY,97.63553580035486,805
1000000688,L,SELL,84.32822909414553,892
1000000689,U,BUY,103.88474200851542,514
1000000690,Z,SELL,82.40184292304534,76
1000000691,U,SELL,107.51796465835456,525
1000000692,Y,SELL,101.28621592491265,894
1000000693,Y,BUY,123.86951799573922,989
1000000694,C,BUY,88.99864446275694,430
1000000695,G,SELL,98.97337908959366,192
1000000696,S,BUY,117.98287700923063,593
1000000697,P,BUY,111.91389640291415,839
1000000698,B,BUY,93.037879484201,947
1000000699,C,SELL,102.23967428373447,99
1000000700,N,BUY,100.01999356415087,326
1000000701,Q,BUY,102.81955867394157,503
1000000702,E,SELL,93.01319564015171,143
1000000703,E,BUY,99.10679597299266,892
1000000704,D,SELL,84.01947624723286,156
1000000705,O,SELL,101.35123451868083,681
1000000706,A,SELL,104.50020673421832,922
1000000707,O,SELL,97.72580587356116,700
1000000708,M,BUY,83.84949109415211,775
1000000709,M,BUY,109.88531862851463,300
1000000710,R,BUY,103.64525037992803,836
1000000711,N,BUY,92.73984902299023,447
1000000712,S,SELL,97.19399553161936,108
1000000713,T,SELL,84.99330597218162,398
1000000714,X,SELL,89.74589872222096,382
1000000715,U,SELL,94.6218865364286,545
1000000716,N,SELL,112.28420812280152,301
1000000717,M,BUY,93.60496609112525,489
1000000718,G,BUY,106.4021365932876,456
1000000719,P,SELL,94.6168379713842,360
1000000720,D,BUY,102.47947560851875,711
1000000721,Y,SELL,98.58604497856197,340
1000000722,V,SELL,108.73056600092744,777
1000000723,D,SELL,94.65188661781443,288
1000000724,U,SELL,84.2747174999756,871
1000000725,D,SELL,86.18050968636368,396
1000000726,S,SELL,94.68122506057243,88
1000000727,C,SELL,87.50940029321947,192
1000000728,M,BUY,104.10212015679551,815
1000000729,R,BUY,95.34231835141922,878
1000000730,S,SELL,123.74606550026431,251
1000000731,K,SELL,82.62285404862868,622
1000000732,X,SELL,102.036331787098,595
1000000733,U,SELL,88.72046976494332,177
1000000734,F,SELL,95.06598659617322,479
1000000735,R,SELL,101.41419473340544,709
1000000736,S,SELL,76.74628625125713,968
1000000737,I,BUY,102.36826116788028,855
1000000738,T,BUY,119.02907462274167,142
1000000739,X,BUY,95.46561701631407,275
1000000740,V,BUY,102.5980785680551,464
1000000741,T,SELL,110.249216931254,193
1000000742,Q,BUY,98.36046499973004,592
1000000743,H,BUY,94.19039811468517,58
1000000744,U,BUY,77.24263596278249,157
1000000745,J,SELL,106.40990719394973,94
1000000746,N,SELL,98.86831590271103,330
1000000747,I,BUY,89.87316148611838,774
1000000748,I,SELL,101.26596710277694,218
1000000749,E,SELL,94.16319643193819,987
1000000750,Y,SELL,94.71573868884474,306
1000000751,D,SELL,106.06291156108708,92
1000000752,C,SELL,86.61617588676155,368
1000000753,Y,BUY,110.47315286073759,760
1000000754,O,SELL,86.02313836881596,151
1000000755,L,BUY,93.37298591644736,118
1000000756,T,BUY,119.22946194066577,856
1000000757,J,SELL,111.27354761642422,612
1000000758,D,SELL,100.9760399249544,376
1000000759,S,SELL,90.59469784498783,768
1000000760,E,BUY,94.70727693300107,852
1000000761,O,BUY,100.73275314585696,391
1000000762,Y,BUY,100.37523232339598,583
1000000763,Y,SELL,99.09129070374037,60
1000000764,J,SELL,99.69167485915816,340
1000000765,U,SELL,97.85624890294886,615
1000000766,P,SELL,85.58021264359988,237
1000000767,M,BUY,94.83489257839167,991
1000000768,D,BUY,109.14624053986847,972
1000000769,J,BUY,86.31665702448882,294
1000000770,Q,BUY,98.10444488460722,426
1000000771,Z,BUY,91.80246071229156,230
1000000772,A,BUY,101.11350429398111,528
1000000773,S,BUY,96.11366818933182,167
1000000774,W,SELL,114.77393664974669,421
1000000775,Y,BUY,105.06583154190254,577
1000000776,L,BUY,86.88196834222788,631
1000000777,D,BUY,106.71228011613698,616
1000000778,H,BUY,92.25348143737936,260
1000000779,W,SELL,94.23003628622466,802
1000000780,W,BUY,103.13819020107121,707
1000000781,Q,BUY,95.08252580269865,765
1000000782,D,BUY,108.92855816322955,494
1000000783,D,SELL,92.25489938486605,897
1000000784,M,SELL,93.81053447408637,420
1000000785,P,BUY,93.43629106451891,815
1000000786,A,BUY,94.34361251644961,243
1000000787,R,BUY,110.99191555547813,284
1000000788,O,BUY,106.28796293610303,550
1000000789,A,SELL,117.09943954012071,578
1000000790,C,SELL,122.67644203899255,758
1000000791,L,SELL,89.6928296806766,332
1000000792,S,BUY,100.70419127327288,879
1000000793,V,BUY,88.23799683356567,363
1000000794,L,BUY,92.22394072251733,557
1000000795,H,BUY,93.6991748974433,935
1000000796,Z,SELL,89.42845125861726,562
1000000797,L,BUY,89.48112727101586,697
1000000798,I,BUY,98.55715621479744,913
1000000799,L,SELL,87.83281581613593,975
1000000800,A,BUY,108.42126959137633,524
1000000801,H,BUY,90.82246462582486,446
1000000802,N,BUY,128.09568970096393,237
1000000803,X,BUY,95.48615549035605,560
1000000804,T,BUY,100.72017641917053,922
1000000805,U,BUY,87.04658815533965,512
1000000806,O,BUY,117.06091758127639,381
1000000807,C,BUY,111.19500680802916,151
1000000808,K,BUY,102.96915870736113,420
1000000809,Z,SELL,86.53197451220434,274
1000000810,B,BUY,102.1066687772462,977
1000000811,W,SELL,88.78568953982744,551
1000000812,R,SELL,114.62355263473361,180
1000000813,H,BUY,108.09194731853172,114
1000000814,U,SELL,100.95439038487736,858
1000000815,V,BUY,75.63624336752677,934
1000000816,B,BUY,90.1658402134097,774
1000000817,C,BUY,106.87761131599872,167
1000000818,R,BUY,112.12883691723155,143
1000000819,Z,BUY,111.09169811492131,238
1000000820,A,BUY,84.07986997758545,763
1000000821,R,SELL,103.01552306812904,777
1000000822,D,BUY,110.1551521648293,845
1000000823,Q,SELL,83.41664434417754,142
1000000824,Q,SELL,99.92095484626763,195
1000000825,C,SELL,102.73842398308456,905
1000000826,R,BUY,96.99235415153265,932
1000000827,X,SELL,81.47838144598799,739
1000000828,W,SELL,96.74301889926271,150
1000000829,A,SELL,96.72694569744976,115
1000000830,G,BUY,98.51927595452246,102
1000000831,G,SELL,94.3652857457493,707
1000000832,L,SELL,95.56987846758533,853
1000000833,D,BUY,99.60293717653022,650
1000000834,W,BUY,104.42454604969711,298
1000000835,U,BUY,96.95573237143333,769
1000000836,V,SELL,95.90351071631999,106
1000000837,F,BUY,100.92354038254459,836
1000000838,A,BUY,80.79084074104819,897
1000000839,X,SELL,104.77035127226458,732
1000000840,H,BUY,99.99436902877041,885
1000000841,R,BUY,100.39693526597561,606
1000000842,X,SELL,109.60734307594464,494
1000000843,A,SELL,80.47184469951752,356
1000000844,A,SELL,80.26166130141036,925
1000000845,A,SELL,102.73803845323519,712
1000000846,E,BUY,99.92883144871485,230
1000000847,B,SELL,101.70176943191932,959
1000000848,V,SELL,95.37872924827555,106
1000000849,P,BUY,106.6435367423993,608
1000000850,Z,BUY,109.3263884299112,231
1000000851,U,BUY,104.83982293951527,681
1000000852,Z,BUY,97.39171541595417,442
1000000853,G,BUY,78.92310612385597,465
1000000854,H,BUY,107.69236208037128,687
1000000855,W,SELL,112.21728666217592,768
1000000856,G,BUY,106.4455841198398,411
1000000857,B,SELL,91.20357572632494,997
1000000858,R,SELL,106.73794393667758,523
1000000859,U,SELL,108.60529707961446,202
1000000860,Z,SELL,115.58816247799086,56
1000000861,Y,BUY,91.23890075772043,242
1000000862,D,SELL,97.73545415455861,706
1000000863,U,BUY,107.47272051143455,562
1000000864,V,SELL,100.57410071438157,370
1000000865,S,BUY,88.82672397948726,507
1000000866,V,BUY,104.14616285026703,846
1000000867,V,SELL,105.78661633815167,592
1000000868,L,BUY,100.87962896331003,105
1000000869,B,SELL,102.19584927179945,96
1000000870,L,BUY,97.4129409831427,507
1000000871,F,BUY,114.7827893571606,434
1000000872,C,SELL,90.99307816287323,857
1000000873,D,SELL,94.12679237236222,603
1000000874,S,BUY,100.10985513527525,769
1000000875,N,BUY,108.78954027700892,605
1000000876,O,BUY,85.02626829905464,378
1000000877,T,SELL,86.89703250234561,674
1000000878,O,SELL,79.62271492265282,640
1000000879,Q,BUY,100.3269522525327,734
1000000880,C,BUY,88.81694182793456,229
1000000881,W,BUY,96.15449889982084,659
1000000882,L,BUY,106.61378189891708,321
1000000883,E,SELL,93.58457279217153,800
1000000884,V,SELL,102.31282022743365,808
1000000885,T,BUY,97.00662092248278,643
1000000886,B,SELL,106.72114315096437,949
1000000887,F,BUY,104.75128067348008,560
1000000888,A,BUY,93.0806630382539,73
1000000889,H,BUY,98.31348246599548,625
1000000890,C,BUY,110.43743397720495,788
1000000891,S,BUY,103.93376870254097,146
1000000892,N,SELL,86.03037942248869,149
1000000893,Z,SELL,106.55618061171383,309
1000000894,T,BUY,89.15389377563761,852
1000000895,P,SELL,114.12513069961005,551
1000000896,N,SELL,110.24098839841025,977
1000000897,B,SELL,102.898854759184,879
1000000898,B,SELL,101.57232843436194,577
1000000899,Q,BUY,97.9096774397258,695
1000000900,A,SELL,106.78523951400028,364
1000000901,B,SELL,96.29221830537938,135
1000000902,F,SELL,102.35569870639894,428
1000000903,W,BUY,108.71934366519451,612
1000000904,L,BUY,94.3819345647441,223
1000000905,S,BUY,93.83807260009306,260
1000000906,K,BUY,88.05634519275542,64
1000000907,E,BUY,89.35527253873828,747
1000000908,J,BUY,81.71604688558497,904
1000000909,C,SELL,107.2982878901553,836
1000000910,U,BUY,118.0891454208277,410
1000000911,E,SELL,114.25328943470305,613
1000000912,J,BUY,83.73915511373484,962
1000000913,Z,SELL,107.248546715562,611
1000000914,P,BUY,114.22106349923557,331
1000000915,L,SELL,95.43190019261336,371
1000000916,O,BUY,101.01447430650049,740
1000000917,U,BUY,79.92106949195329,473
1000000918,G,BUY,102.66736167976642,845
1000000919,Q,SELL,89.36440270565282,870
1000000920,W,BUY,101.99635017911514,84
1000000921,O,SELL,84.3879707781112,737
1000000922,L,SELL,105.42858224477595,401
1000000923,D,BUY,110.24512675426689,543
1000000924,G,BUY,92.16820138284832,301
1000000925,Y,BUY,88.63077418589566,399
1000000926,O,BUY,78.43976957450019,363
1000000927,H,BUY,97.33586465924823,97
1000000928,K,BUY,94.18406065718395,793
1000000929,P,SELL,84.48980587651945,185
1000000930,N,BUY,104.53018756312171,407
1000000931,S,BUY,95.5002961813535,233
1000000932,G,SELL,89.24264041354768,202
1000000933,Q,SELL,94.45427594359553,404
1000000934,L,BUY,110.71304538929616,922
1000000935,Y,BUY,106.02936943755222,946
1000000936,E,BUY,98.6997393850151,412
1000000937,D,SELL,106.19105018464853,529
1000000938,M,SELL,88.3908804361326,986
1000000939,N,BUY,100.3237010072703,273
1000000940,R,BUY,101.4732233048647,947
1000000941,K,BUY,95.30163491501273,150
1000000942,X,SELL,104.35458335957418,264
1000000943,M,BUY,92.19566545355549,371
1000000944,D,BUY,105.09820707776117,85
1000000945,D,BUY,105.51858771531292,824
1000000946,Z,BUY,70.82840119302934,862
1000000947,D,SELL,111.90305703510117,414
1000000948,Y,BUY,69.52367434647246,844
1000000949,H,BUY,93.83950974443874,783
1000000950,C,SELL,110.25348034257755,811
1000000951,H,SELL,96.82713274747559,812
1000000952,P,BUY,85.33814017530457,594
1000000953,L,BUY,89.0626293828333,155
1000000954,U,SELL,110.2690574632062,927
1000000955,P,BUY,80.78495469451362,628
1000000956,K,SELL,111.28991100962017,906
1000000957,Q,SELL,99.4489790095771,961
1000000958,Z,SELL,88.07604669557567,227
1000000959,K,BUY,94.16884927697309,432
1000000960,D,SELL,89.82775658898359,232
1000000961,K,SELL,108.66225200858528,98
1000000962,V,BUY,107.32427809762838,968
1000000963,F,SELL,82.80838866123953,927
1000000964,Y,SELL,95.96407881480665,935
1000000965,P,SELL,91.36814337655723,889
1000000966,P,BUY,112.9350996845937,666
1000000967,I,BUY,86.49900881873579,546
1000000968,X,SELL,116.04229104685014,991
1000000969,A,BUY,99.66705260483063,574
1000000970,H,SELL,88.38065593619912,660
1000000971,K,SELL,93.22725815990722,251
1000000972,M,SELL,91.98381159231549,759
1000000973,M,BUY,87.25381597984494,828
1000000974,D,SELL,100.94826859730375,694
1000000975,F,BUY,87.72084449308157,523
1000000976,C,SELL,78.1963379126181,237
1000000977,O,BUY,96.20323529151827,82
1000000978,J,BUY,81.97143803582117,645
1000000979,O,SELL,92.4783913193248,698
1000000980,P,SELL,90.90897111396644,783
1000000981,S,SELL,91.28783927974186,952
1000000982,O,BUY,120.00963101590153,522
1000000983,Q,SELL,100.5641156716957,837
1000000984,P,SELL,102.45371008995332,730
1000000985,Q,SELL,82.23601703657705,313
1000000986,Q,SELL,93.46036866363077,852
1000000987,I,BUY,102.15302629941512,100
1000000988,G,BUY,89.75471087086993,618
1000000989,U,SELL,109.08062843517985,943
1000000990,I,SELL,87.9730341409897,676
1000000991,O,BUY,97.13633864134825,940
1000000992,F,BUY,94.13948360024442,103
1000000993,L,SELL,101.64320659381916,555
1000000994,N,SELL,93.59509928144574,791
1000000995,Q,BUY,97.29106372929063,660
1000000996,N,SELL,97.63869908222014,886
1000000997,J,SELL,92.656122426087,489
1000000998,Z,BUY,104.85093868497113,698
1000000999,N,BUY,102.38388374837426,448
